Participant Number:,9
Test started on:,04/05/2016 02:36:15 PM
Current Task:,NVRW Task 1
Task Start:,01:37:05 PM
Heading, Roll, Pitch, Task Time
130.6875,-3.125,-15.625,6.58
130.6875,-3.125,-15.625,6.58
130.6875,-3.125,-15.625,6.61
130.6875,-3.125,-15.625,6.61
130.6875,-3.125,-15.625,6.64
130.5625,-3.1875,-15.875,6.68
130.5625,-3.1875,-15.875,6.68
130.4375,-3.25,-16.125,6.71
130.4375,-3.25,-16.125,6.71
130.4375,-3.25,-16.125,6.74
130.3125,-3.25,-16.375,6.78
130.3125,-3.25,-16.375,6.78
130.3125,-3.25,-16.375,6.81
130.3125,-3.25,-16.375,6.81
130.3125,-3.25,-16.375,6.84
130.1875,-3.25,-16.75,6.88
130.1875,-3.25,-16.75,6.88
130.1875,-3.25,-16.75,6.91
130.1875,-3.25,-16.75,6.91
130.0625,-3.25,-17.0,6.94
130.0625,-3.25,-17.0,6.98
130.0625,-3.25,-17.0,6.98
130.0625,-3.25,-17.0,7.01
130.0625,-3.25,-17.0,7.01
130.0625,-3.25,-17.3125,7.04
130.0625,-3.25,-17.5625,7.08
130.0625,-3.25,-17.5625,7.08
130.0625,-3.25,-17.5625,7.11
130.0625,-3.25,-17.5625,7.11
130.125,-3.25,-17.875,7.14
130.125,-3.25,-17.875,7.18
130.125,-3.25,-17.875,7.18
130.1875,-3.25,-18.0625,7.21
130.1875,-3.25,-18.0625,7.21
130.1875,-3.25,-18.0625,7.24
130.1875,-3.25,-18.0625,7.28
130.1875,-3.25,-18.0625,7.28
127.6875,-5.1875,-25.375,7.31
127.6875,-5.1875,-25.375,7.31
127.6875,-5.1875,-25.375,7.34
127.8125,-5.3125,-25.5625,7.38
127.8125,-5.3125,-25.5625,7.38
127.8125,-5.3125,-25.5625,7.41
127.8125,-5.3125,-25.5625,7.41
128.0,-5.375,-25.75,7.44
128.125,-5.4375,-25.9375,7.48
128.125,-5.4375,-25.9375,7.48
128.125,-5.4375,-25.9375,7.51
128.125,-5.4375,-25.9375,7.51
128.3125,-5.5625,-26.125,7.54
