Participant Number:,21
Test started on:,04/07/2016 04:27:44 PM
Current Task:,VR Task 1
Task Start:,03:28:21 PM
Heading, Roll, Pitch, Task Time
117.25,-1.625,-48.1875,8.15
117.25,-1.625,-48.1875,8.16
117.375,-1.5625,-48.1875,8.19
117.375,-1.5625,-48.1875,8.20
117.4375,-1.5,-48.1875,8.23
117.4375,-1.5,-48.1875,8.24
117.4375,-1.5,-48.1875,8.27
117.4375,-1.5,-48.1875,8.28
117.5,-1.4375,-48.1875,8.31
117.5,-1.4375,-48.1875,8.32
117.5,-1.4375,-48.1875,8.35
117.4375,-1.4375,-48.125,8.36
117.4375,-1.4375,-48.125,8.39
117.4375,-1.4375,-48.125,8.40
117.4375,-1.4375,-48.125,8.43
117.4375,-1.4375,-48.125,8.44
117.375,-1.4375,-48.125,8.47
117.375,-1.4375,-48.125,8.48
117.375,-1.4375,-48.125,8.51
117.375,-1.4375,-48.125,8.52
117.3125,-1.4375,-48.125,8.55
117.3125,-1.4375,-48.125,8.56
117.25,-1.4375,-48.125,8.59
117.25,-1.4375,-48.125,8.60
117.25,-1.4375,-48.125,8.63
117.25,-1.4375,-48.125,8.64
117.1875,-1.4375,-48.125,8.67
117.1875,-1.4375,-48.125,8.68
117.1875,-1.4375,-48.125,8.71
117.1875,-1.4375,-48.125,8.72
117.1875,-1.4375,-48.125,8.75
117.1875,-1.4375,-48.125,8.76
117.25,-1.4375,-48.1875,8.79
117.25,-1.4375,-48.1875,8.80
117.25,-1.4375,-48.1875,8.83
117.25,-1.4375,-48.1875,8.84
117.25,-1.4375,-48.1875,8.87
117.25,-1.4375,-48.1875,8.88
117.25,-1.4375,-48.25,8.91
117.25,-1.4375,-48.25,8.92
117.25,-1.4375,-48.25,8.95
117.3125,-1.5,-48.25,8.96
117.3125,-1.5,-48.25,8.99
117.3125,-1.5,-48.25,9.00
117.3125,-1.5,-48.25,9.03
117.3125,-1.5,-48.25,9.04
117.3125,-1.5,-48.25,9.07
117.3125,-1.5,-48.25,9.08
117.3125,-1.5,-48.25,9.11
117.3125,-1.5,-48.25,9.12
117.3125,-1.5,-48.25,9.15
117.3125,-1.5,-48.25,9.16
117.3125,-1.5,-48.1875,9.19
117.3125,-1.5,-48.1875,9.20
117.3125,-1.5,-48.1875,9.23
117.3125,-1.5,-48.1875,9.24
117.3125,-1.5,-48.1875,9.27
117.3125,-1.5,-48.1875,9.28
117.3125,-1.5,-48.1875,9.31
117.3125,-1.5,-48.1875,9.32
117.25,-1.5,-48.1875,9.35
117.25,-1.4375,-48.1875,9.36
117.25,-1.4375,-48.1875,9.39
117.25,-1.4375,-48.25,9.40
117.25,-1.4375,-48.25,9.43
117.25,-1.4375,-48.25,9.44
117.25,-1.4375,-48.25,9.47
117.25,-1.4375,-48.25,9.48
117.25,-1.4375,-48.25,9.51
117.25,-1.4375,-48.25,9.52
117.25,-1.4375,-48.25,9.55
117.25,-1.4375,-48.25,9.56
117.25,-1.5,-48.25,9.59
117.25,-1.5,-48.25,9.60
117.25,-1.5,-48.1875,9.63
117.25,-1.5,-48.1875,9.64
117.1875,-1.4375,-48.1875,9.67
117.1875,-1.4375,-48.1875,9.68
117.1875,-1.4375,-48.1875,9.71
117.1875,-1.4375,-48.125,9.72
117.1875,-1.4375,-48.125,9.75
117.1875,-1.4375,-48.125,9.76
117.125,-1.4375,-48.125,9.79
117.125,-1.4375,-48.125,9.80
117.125,-1.4375,-48.125,9.83
117.125,-1.4375,-48.125,9.84
117.125,-1.4375,-48.0625,9.87
117.125,-1.4375,-48.0625,9.88
117.0625,-1.375,-48.0625,9.91
117.0625,-1.375,-48.0625,9.92
117.0625,-1.375,-48.0625,9.95
117.0625,-1.375,-48.0625,9.96
117.0625,-1.375,-48.0625,9.99
117.0625,-1.375,-48.0625,10.00
117.0625,-1.375,-48.0625,10.03
117.0625,-1.375,-48.0625,10.04
117.0625,-1.375,-48.0625,10.07
117.0625,-1.375,-48.0625,10.08
117.0625,-1.375,-48.0625,10.11
117.0625,-1.375,-48.0625,10.12
117.0625,-1.375,-48.0625,10.15
117.0625,-1.375,-48.0625,10.16
117.0625,-1.375,-48.0625,10.19
117.0625,-1.375,-48.0625,10.20
117.0625,-1.375,-48.0625,10.23
117.0625,-1.375,-48.0625,10.24
117.125,-1.4375,-48.0625,10.27
117.125,-1.4375,-48.0625,10.28
117.125,-1.4375,-48.0625,10.31
117.125,-1.4375,-48.0625,10.32
117.125,-1.4375,-48.0625,10.35
117.125,-1.4375,-48.0625,10.36
117.125,-1.4375,-48.0625,10.39
117.125,-1.4375,-48.0625,10.40
117.125,-1.4375,-48.0625,10.43
117.125,-1.4375,-48.0625,10.44
117.125,-1.4375,-48.0625,10.47
117.125,-1.4375,-48.0625,10.48
117.125,-1.4375,-48.0625,10.51
117.125,-1.4375,-48.0625,10.52
117.125,-1.4375,-48.0625,10.55
117.125,-1.4375,-48.0625,10.56
117.125,-1.4375,-48.0625,10.59
117.125,-1.4375,-48.0625,10.60
117.125,-1.4375,-48.0625,10.63
117.125,-1.4375,-48.0625,10.64
117.125,-1.4375,-48.0625,10.67
117.125,-1.4375,-48.0625,10.68
117.125,-1.4375,-48.0625,10.71
117.125,-1.4375,-48.0625,10.72
117.125,-1.4375,-48.0625,10.75
117.125,-1.4375,-48.0625,10.76
117.125,-1.4375,-48.0625,10.79
117.125,-1.4375,-48.0625,10.80
117.125,-1.4375,-48.0625,10.83
117.125,-1.4375,-48.0,10.84
117.125,-1.4375,-48.0,10.87
117.125,-1.4375,-48.0,10.88
117.125,-1.4375,-48.0,10.91
117.125,-1.4375,-48.0,10.92
117.125,-1.4375,-48.0,10.95
117.125,-1.4375,-48.0,10.96
117.125,-1.4375,-48.0,10.99
117.125,-1.4375,-48.0,11.00
117.125,-1.4375,-48.0,11.03
117.125,-1.4375,-48.0,11.04
117.125,-1.4375,-48.0,11.07
117.125,-1.4375,-47.9375,11.08
117.125,-1.4375,-47.9375,11.11
117.125,-1.4375,-47.9375,11.12
117.125,-1.4375,-47.9375,11.15
117.125,-1.4375,-47.9375,11.16
117.125,-1.4375,-47.9375,11.19
117.125,-1.4375,-47.875,11.20
117.125,-1.4375,-47.875,11.23
117.125,-1.4375,-47.875,11.24
117.125,-1.375,-47.875,11.27
117.125,-1.375,-47.875,11.28
116.9375,-1.1875,-48.0,11.31
116.9375,-1.1875,-48.0,11.32
116.9375,-1.1875,-48.0,11.35
116.9375,-1.1875,-48.0,11.36
116.9375,-1.1875,-48.0,11.39
116.9375,-1.1875,-48.0625,11.40
116.9375,-1.1875,-48.0625,11.43
116.9375,-1.1875,-48.0625,11.44
116.875,-1.1875,-48.0625,11.47
116.875,-1.1875,-48.125,11.48
116.875,-1.1875,-48.125,11.51
116.875,-1.1875,-48.125,11.52
116.875,-1.1875,-48.1875,11.55
116.875,-1.1875,-48.3125,11.56
116.9375,-1.25,-48.375,11.59
116.9375,-1.25,-48.375,11.60
116.9375,-1.25,-48.4375,11.63
116.9375,-1.3125,-48.4375,11.64
116.9375,-1.3125,-48.5,11.67
116.9375,-1.3125,-48.5,11.68
117.0,-1.3125,-48.625,11.71
117.0,-1.3125,-48.625,11.72
117.0,-1.3125,-48.625,11.75
117.0,-1.3125,-48.625,11.76
117.0,-1.3125,-48.75,11.79
117.0,-1.375,-48.8125,11.80
117.0,-1.375,-48.8125,11.83
117.0,-1.375,-48.9375,11.84
117.0,-1.375,-49.0625,11.87
117.0625,-1.4375,-49.25,11.88
117.0625,-1.4375,-49.25,11.91
117.0625,-1.4375,-49.375,11.92
117.125,-1.5,-49.5625,11.95
117.125,-1.5,-49.5625,11.96
117.125,-1.5,-49.6875,11.99
117.1875,-1.5625,-49.8125,12.00
117.1875,-1.5625,-49.9375,12.03
117.1875,-1.5625,-49.9375,12.04
117.1875,-1.625,-50.0,12.07
117.25,-1.625,-50.0625,12.08
117.25,-1.625,-50.0625,12.11
117.25,-1.625,-50.125,12.12
117.25,-1.5625,-50.1875,12.15
117.25,-1.5625,-50.25,12.16
117.25,-1.5625,-50.25,12.19
117.25,-1.5625,-50.25,12.20
117.25,-1.5625,-50.3125,12.23
117.25,-1.5625,-50.3125,12.24
117.25,-1.5,-50.25,12.27
117.25,-1.5,-50.25,12.28
117.25,-1.5,-50.25,12.31
117.25,-1.5,-50.1875,12.32
117.1875,-1.4375,-50.125,12.35
117.1875,-1.4375,-50.125,12.36
117.1875,-1.4375,-50.125,12.39
117.1875,-1.4375,-50.0625,12.40
117.125,-1.4375,-50.0,12.43
117.125,-1.4375,-50.0,12.44
117.125,-1.375,-50.0,12.47
117.125,-1.375,-50.0,12.48
117.125,-1.375,-50.0,12.51
117.125,-1.375,-50.0,12.52
117.0625,-1.375,-49.9375,12.55
117.0625,-1.375,-49.9375,12.56
117.0625,-1.375,-49.9375,12.59
117.0625,-1.375,-49.9375,12.60
117.0625,-1.375,-49.9375,12.63
117.0625,-1.375,-49.9375,12.64
117.0625,-1.375,-50.0,12.67
117.0625,-1.375,-50.0,12.68
117.0625,-1.375,-50.0,12.71
117.0625,-1.375,-50.0,12.72
117.125,-1.375,-50.0625,12.75
117.125,-1.375,-50.0625,12.76
117.125,-1.375,-50.0625,12.79
117.125,-1.375,-50.0625,12.80
117.125,-1.4375,-50.0625,12.83
117.125,-1.4375,-50.0625,12.84
117.1875,-1.4375,-50.125,12.87
117.1875,-1.4375,-50.125,12.88
117.1875,-1.4375,-50.125,12.91
117.1875,-1.4375,-50.125,12.92
117.25,-1.4375,-50.125,12.95
117.25,-1.4375,-50.125,12.96
117.25,-1.4375,-50.125,12.99
117.25,-1.4375,-50.125,13.00
117.25,-1.4375,-50.0625,13.03
117.25,-1.4375,-50.0625,13.04
117.25,-1.4375,-50.0625,13.07
117.25,-1.4375,-50.0625,13.08
117.25,-1.4375,-50.0,13.11
117.25,-1.4375,-50.0,13.12
117.25,-1.4375,-49.9375,13.15
117.25,-1.4375,-49.9375,13.16
117.25,-1.4375,-49.875,13.19
117.25,-1.4375,-49.875,13.20
117.25,-1.4375,-49.875,13.23
117.25,-1.4375,-49.875,13.24
117.25,-1.4375,-49.8125,13.27
117.1875,-1.4375,-49.8125,13.28
117.1875,-1.375,-49.8125,13.31
117.1875,-1.375,-49.8125,13.32
117.1875,-1.375,-49.8125,13.35
117.1875,-1.375,-49.8125,13.36
117.1875,-1.375,-49.8125,13.39
117.1875,-1.375,-49.8125,13.40
117.125,-1.375,-49.8125,13.43
117.125,-1.375,-49.8125,13.44
117.125,-1.375,-49.8125,13.47
117.125,-1.375,-49.8125,13.48
117.125,-1.375,-49.8125,13.51
117.125,-1.375,-49.8125,13.52
117.0625,-1.375,-49.8125,13.55
117.0625,-1.375,-49.8125,13.56
117.0,-1.375,-49.8125,13.59
117.0,-1.375,-49.8125,13.60
117.0,-1.375,-49.8125,13.63
117.0,-1.375,-49.8125,13.64
116.9375,-1.3125,-49.8125,13.67
116.9375,-1.3125,-49.75,13.68
116.9375,-1.3125,-49.75,13.71
116.9375,-1.3125,-49.75,13.72
116.875,-1.3125,-49.75,13.75
116.875,-1.25,-49.6875,13.76
116.8125,-1.25,-49.6875,13.79
116.8125,-1.25,-49.6875,13.80
116.8125,-1.1875,-49.625,13.83
116.8125,-1.1875,-49.625,13.84
116.8125,-1.1875,-49.625,13.87
116.75,-1.125,-49.5625,13.88
116.75,-1.125,-49.5625,13.91
116.75,-1.125,-49.5625,13.92
116.6875,-1.0625,-49.5,13.95
116.6875,-1.0625,-49.5,13.96
116.6875,-1.0625,-49.5,13.99
116.625,-1.0,-49.5,14.00
116.625,-1.0,-49.4375,14.03
